"sampleNo","DateTime","temp","raw_mV","pH","transect","plot","tidal"
358,2023-03-13 07:49:00,21.01,138.02,4.29,"Old","1","supratidal"
359,2023-03-13 08:04:00,21.01,137.97,4.29,"Old","1","supratidal"
360,2023-03-13 08:19:00,21.01,137.91,4.3,"Old","1","supratidal"
361,2023-03-13 08:34:00,21.01,137.86,4.3,"Old","1","supratidal"
362,2023-03-13 08:49:00,21.01,137.8,4.3,"Old","1","supratidal"
363,2023-03-13 09:04:00,21.01,137.75,4.3,"Old","1","supratidal"
364,2023-03-13 09:19:00,21.01,137.69,4.3,"Old","1","supratidal"
365,2023-03-13 09:34:00,21.01,137.64,4.3,"Old","1","supratidal"
366,2023-03-13 09:49:00,21.01,137.58,4.3,"Old","1","supratidal"
367,2023-03-13 10:04:00,21.01,137.54,4.3,"Old","1","supratidal"
368,2023-03-13 10:19:00,21.01,137.47,4.3,"Old","1","supratidal"
369,2023-03-13 10:34:00,21.01,137.43,4.3,"Old","1","supratidal"
370,2023-03-13 10:49:00,21.01,137.36,4.31,"Old","1","supratidal"
371,2023-03-13 11:04:00,21.01,137.3,4.31,"Old","1","supratidal"
372,2023-03-13 11:19:00,21.01,137.16,4.31,"Old","1","supratidal"
373,2023-03-13 11:34:00,21.01,137.16,4.31,"Old","1","supratidal"
374,2023-03-13 11:49:00,21.01,137.11,4.31,"Old","1","supratidal"
375,2023-03-13 12:04:00,21.01,137.08,4.31,"Old","1","supratidal"
376,2023-03-13 12:19:00,21.01,137.05,4.31,"Old","1","supratidal"
377,2023-03-13 12:34:00,21.01,137.02,4.31,"Old","1","supratidal"
378,2023-03-13 12:49:00,20.98,136.99,4.31,"Old","1","supratidal"
379,2023-03-13 13:04:00,20.98,136.96,4.31,"Old","1","supratidal"
380,2023-03-13 13:19:00,20.98,136.93,4.31,"Old","1","supratidal"
381,2023-03-13 13:34:00,20.98,136.88,4.31,"Old","1","supratidal"
382,2023-03-13 13:49:00,20.98,136.83,4.31,"Old","1","supratidal"
383,2023-03-13 14:04:00,20.98,136.79,4.32,"Old","1","supratidal"
384,2023-03-13 14:19:00,20.98,136.75,4.32,"Old","1","supratidal"
385,2023-03-13 14:34:00,20.98,136.71,4.32,"Old","1","supratidal"
386,2023-03-13 14:49:00,20.98,136.66,4.32,"Old","1","supratidal"
387,2023-03-13 15:04:00,20.96,136.61,4.32,"Old","1","supratidal"
388,2023-03-13 15:19:00,20.96,136.57,4.32,"Old","1","supratidal"
389,2023-03-13 15:34:00,20.96,136.54,4.32,"Old","1","supratidal"
390,2023-03-13 15:49:00,20.96,136.47,4.32,"Old","1","supratidal"
391,2023-03-13 16:04:00,20.96,136.43,4.32,"Old","1","supratidal"
392,2023-03-13 16:19:00,20.96,136.38,4.32,"Old","1","supratidal"
393,2023-03-13 16:34:00,20.96,136.33,4.32,"Old","1","supratidal"
394,2023-03-13 16:49:00,20.94,136.3,4.32,"Old","1","supratidal"
395,2023-03-13 17:04:00,20.94,136.24,4.33,"Old","1","supratidal"
396,2023-03-13 17:19:00,20.94,136.21,4.33,"Old","1","supratidal"
397,2023-03-13 17:34:00,20.94,136.14,4.33,"Old","1","supratidal"
398,2023-03-13 17:49:00,20.94,136.1,4.33,"Old","1","supratidal"
399,2023-03-13 18:04:00,20.91,136.05,4.33,"Old","1","supratidal"
400,2023-03-13 18:19:00,20.91,136,4.33,"Old","1","supratidal"
401,2023-03-13 18:34:00,20.91,135.97,4.33,"Old","1","supratidal"
402,2023-03-13 18:49:00,20.91,135.93,4.33,"Old","1","supratidal"
403,2023-03-13 19:04:00,20.89,135.88,4.33,"Old","1","supratidal"
404,2023-03-13 19:19:00,20.89,135.82,4.33,"Old","1","supratidal"
405,2023-03-13 19:34:00,20.89,135.79,4.33,"Old","1","supratidal"
406,2023-03-13 19:49:00,20.89,134.96,4.35,"Old","1","supratidal"
407,2023-03-13 20:04:00,20.86,134.89,4.35,"Old","1","supratidal"
408,2023-03-13 20:19:00,20.86,134.86,4.35,"Old","1","supratidal"
409,2023-03-13 20:34:00,20.86,134.8,4.35,"Old","1","supratidal"
410,2023-03-13 20:49:00,20.86,134.75,4.35,"Old","1","supratidal"
411,2023-03-13 21:04:00,20.84,134.69,4.35,"Old","1","supratidal"
412,2023-03-13 21:19:00,20.84,134.63,4.35,"Old","1","supratidal"
413,2023-03-13 21:34:00,20.82,134.6,4.35,"Old","1","supratidal"
414,2023-03-13 21:49:00,20.82,134.54,4.36,"Old","1","supratidal"
415,2023-03-13 22:04:00,20.82,134.5,4.36,"Old","1","supratidal"
416,2023-03-13 22:19:00,20.82,134.35,4.36,"Old","1","supratidal"
417,2023-03-13 22:34:00,20.79,134.33,4.36,"Old","1","supratidal"
418,2023-03-13 22:49:00,20.79,134.1,4.36,"Old","1","supratidal"
419,2023-03-13 23:04:00,20.79,134.04,4.36,"Old","1","supratidal"
420,2023-03-13 23:19:00,20.77,133.97,4.37,"Old","1","supratidal"
421,2023-03-13 23:34:00,20.77,133.93,4.37,"Old","1","supratidal"
422,2023-03-13 23:49:00,20.77,133.88,4.37,"Old","1","supratidal"
423,2023-03-14 00:04:00,20.75,133.82,4.37,"Old","1","supratidal"
424,2023-03-14 00:19:00,20.75,133.77,4.37,"Old","1","supratidal"
425,2023-03-14 00:34:00,20.75,133.72,4.37,"Old","1","supratidal"
426,2023-03-14 00:49:00,20.75,133.66,4.37,"Old","1","supratidal"
427,2023-03-14 01:04:00,20.75,133.63,4.37,"Old","1","supratidal"
428,2023-03-14 01:19:00,20.75,133.55,4.37,"Old","1","supratidal"
429,2023-03-14 01:34:00,20.72,133.54,4.37,"Old","1","supratidal"
430,2023-03-14 01:49:00,20.72,133.47,4.37,"Old","1","supratidal"
431,2023-03-14 02:04:00,20.72,133.43,4.37,"Old","1","supratidal"
432,2023-03-14 02:19:00,20.7,133.36,4.38,"Old","1","supratidal"
433,2023-03-14 02:34:00,20.7,133.32,4.38,"Old","1","supratidal"
434,2023-03-14 02:49:00,20.7,133.29,4.38,"Old","1","supratidal"
435,2023-03-14 03:04:00,20.7,133.24,4.38,"Old","1","supratidal"
436,2023-03-14 03:19:00,20.67,133.18,4.38,"Old","1","supratidal"
437,2023-03-14 03:34:00,20.67,133.14,4.38,"Old","1","supratidal"
438,2023-03-14 03:49:00,20.67,133.07,4.38,"Old","1","supratidal"
439,2023-03-14 04:04:00,20.65,132.99,4.38,"Old","1","supratidal"
440,2023-03-14 04:19:00,20.65,132.93,4.38,"Old","1","supratidal"
441,2023-03-14 04:34:00,20.65,132.88,4.38,"Old","1","supratidal"
442,2023-03-14 04:49:00,20.65,132.83,4.39,"Old","1","supratidal"
443,2023-03-14 05:04:00,20.63,132.8,4.39,"Old","1","supratidal"
444,2023-03-14 05:19:00,20.63,132.72,4.39,"Old","1","supratidal"
445,2023-03-14 05:34:00,20.63,132.68,4.39,"Old","1","supratidal"
446,2023-03-14 05:49:00,20.6,132.63,4.39,"Old","1","supratidal"
447,2023-03-14 06:04:00,20.6,132.57,4.39,"Old","1","supratidal"
448,2023-03-14 06:19:00,20.6,132.52,4.39,"Old","1","supratidal"
449,2023-03-14 06:34:00,20.6,132.49,4.39,"Old","1","supratidal"
450,2023-03-14 06:49:00,20.58,132.43,4.39,"Old","1","supratidal"
451,2023-03-14 07:04:00,20.58,132.36,4.39,"Old","1","supratidal"
452,2023-03-14 07:19:00,20.58,132.33,4.39,"Old","1","supratidal"
453,2023-03-14 07:34:00,20.58,132.27,4.39,"Old","1","supratidal"
454,2023-03-14 07:49:00,20.56,132.24,4.4,"Old","1","supratidal"
455,2023-03-14 08:04:00,20.56,132.16,4.4,"Old","1","supratidal"
456,2023-03-14 08:19:00,20.56,132.13,4.4,"Old","1","supratidal"
457,2023-03-14 08:34:00,20.53,132.07,4.4,"Old","1","supratidal"
458,2023-03-14 08:49:00,20.53,132,4.4,"Old","1","supratidal"
459,2023-03-14 09:04:00,20.53,131.97,4.4,"Old","1","supratidal"
460,2023-03-14 09:19:00,20.53,131.91,4.4,"Old","1","supratidal"
461,2023-03-14 09:34:00,20.53,131.85,4.4,"Old","1","supratidal"
462,2023-03-14 09:49:00,20.53,131.82,4.4,"Old","1","supratidal"
463,2023-03-14 10:04:00,20.53,131.79,4.4,"Old","1","supratidal"
464,2023-03-14 10:19:00,20.53,131.75,4.4,"Old","1","supratidal"
465,2023-03-14 10:34:00,20.53,131.69,4.4,"Old","1","supratidal"
466,2023-03-14 10:49:00,20.53,131.66,4.41,"Old","1","supratidal"
467,2023-03-14 11:04:00,20.53,131.61,4.41,"Old","1","supratidal"
468,2023-03-14 11:19:00,20.53,131.55,4.41,"Old","1","supratidal"
469,2023-03-14 11:34:00,20.51,131.49,4.41,"Old","1","supratidal"
470,2023-03-14 11:49:00,20.51,131.46,4.41,"Old","1","supratidal"
471,2023-03-14 12:04:00,20.51,131.38,4.41,"Old","1","supratidal"
472,2023-03-14 12:19:00,20.51,131.36,4.41,"Old","1","supratidal"
473,2023-03-14 12:34:00,20.51,131.29,4.41,"Old","1","supratidal"
474,2023-03-14 12:49:00,20.48,131.25,4.41,"Old","1","supratidal"
475,2023-03-14 13:04:00,20.48,131.22,4.41,"Old","1","supratidal"
476,2023-03-14 13:19:00,20.48,131.16,4.41,"Old","1","supratidal"
477,2023-03-14 13:34:00,20.48,131.13,4.41,"Old","1","supratidal"
478,2023-03-14 13:49:00,20.46,131.08,4.42,"Old","1","supratidal"
479,2023-03-14 14:04:00,20.46,131.04,4.42,"Old","1","supratidal"
480,2023-03-14 14:19:00,20.46,130.99,4.42,"Old","1","supratidal"
481,2023-03-14 14:34:00,20.44,130.93,4.42,"Old","1","supratidal"
482,2023-03-14 14:49:00,20.44,130.91,4.42,"Old","1","supratidal"
483,2023-03-14 15:04:00,20.44,130.85,4.42,"Old","1","supratidal"
484,2023-03-14 15:19:00,20.41,130.8,4.42,"Old","1","supratidal"
485,2023-03-14 15:34:00,20.41,130.74,4.42,"Old","1","supratidal"
486,2023-03-14 15:49:00,20.41,130.72,4.42,"Old","1","supratidal"
487,2023-03-14 16:04:00,20.39,130.68,4.42,"Old","1","supratidal"
488,2023-03-14 16:19:00,20.39,130.64,4.42,"Old","1","supratidal"
489,2023-03-14 16:34:00,20.39,130.58,4.42,"Old","1","supratidal"
490,2023-03-14 16:49:00,20.36,130.54,4.42,"Old","1","supratidal"
491,2023-03-14 17:04:00,20.36,130.49,4.43,"Old","1","supratidal"
492,2023-03-14 17:19:00,20.36,130.46,4.43,"Old","1","supratidal"
493,2023-03-14 17:34:00,20.34,130.38,4.43,"Old","1","supratidal"
494,2023-03-14 17:49:00,20.34,130.35,4.43,"Old","1","supratidal"
495,2023-03-14 18:04:00,20.34,130.3,4.43,"Old","1","supratidal"
496,2023-03-14 18:19:00,20.32,130.25,4.43,"Old","1","supratidal"
497,2023-03-14 18:34:00,20.32,130.19,4.43,"Old","1","supratidal"
498,2023-03-14 18:49:00,20.29,130.16,4.43,"Old","1","supratidal"
499,2023-03-14 19:04:00,20.29,130.11,4.43,"Old","1","supratidal"
500,2023-03-14 19:19:00,20.29,130.07,4.43,"Old","1","supratidal"
501,2023-03-14 19:34:00,20.27,130.04,4.43,"Old","1","supratidal"
502,2023-03-14 19:49:00,20.27,130,4.43,"Old","1","supratidal"
503,2023-03-14 20:04:00,20.25,129.93,4.43,"Old","1","supratidal"
504,2023-03-14 20:19:00,20.25,129.88,4.44,"Old","1","supratidal"
505,2023-03-14 20:34:00,20.25,129.83,4.44,"Old","1","supratidal"
506,2023-03-14 20:49:00,20.22,129.79,4.44,"Old","1","supratidal"
507,2023-03-14 21:04:00,20.22,129.75,4.44,"Old","1","supratidal"
508,2023-03-14 21:19:00,20.22,129.68,4.44,"Old","1","supratidal"
509,2023-03-14 21:34:00,20.2,129.64,4.44,"Old","1","supratidal"
510,2023-03-14 21:49:00,20.2,129.58,4.44,"Old","1","supratidal"
511,2023-03-14 22:04:00,20.2,129.55,4.44,"Old","1","supratidal"
512,2023-03-14 22:19:00,20.17,129.49,4.44,"Old","1","supratidal"
513,2023-03-14 22:34:00,20.17,129.46,4.44,"Old","1","supratidal"
514,2023-03-14 22:49:00,20.15,129.41,4.44,"Old","1","supratidal"
515,2023-03-14 23:04:00,20.15,129.33,4.45,"Old","1","supratidal"
516,2023-03-14 23:19:00,20.13,129.3,4.45,"Old","1","supratidal"
517,2023-03-14 23:34:00,20.13,129.24,4.45,"Old","1","supratidal"
518,2023-03-14 23:49:00,20.13,129.21,4.45,"Old","1","supratidal"
519,2023-03-15 00:04:00,20.1,129.16,4.45,"Old","1","supratidal"
520,2023-03-15 00:19:00,20.1,129.11,4.45,"Old","1","supratidal"
521,2023-03-15 00:34:00,20.1,129.07,4.45,"Old","1","supratidal"
522,2023-03-15 00:49:00,20.1,129.04,4.45,"Old","1","supratidal"
523,2023-03-15 01:04:00,20.08,128.99,4.45,"Old","1","supratidal"
524,2023-03-15 01:19:00,20.08,128.93,4.45,"Old","1","supratidal"
525,2023-03-15 01:34:00,20.08,128.86,4.45,"Old","1","supratidal"
526,2023-03-15 01:49:00,20.08,128.82,4.45,"Old","1","supratidal"
527,2023-03-15 02:04:00,20.06,128.79,4.45,"Old","1","supratidal"
528,2023-03-15 02:19:00,20.06,128.75,4.45,"Old","1","supratidal"
529,2023-03-15 02:34:00,20.06,128.68,4.46,"Old","1","supratidal"
530,2023-03-15 02:49:00,20.06,128.61,4.46,"Old","1","supratidal"
531,2023-03-15 03:04:00,20.03,128.58,4.46,"Old","1","supratidal"
532,2023-03-15 03:19:00,20.03,128.52,4.46,"Old","1","supratidal"
533,2023-03-15 03:34:00,20.03,128.5,4.46,"Old","1","supratidal"
534,2023-03-15 03:49:00,20.01,128.46,4.46,"Old","1","supratidal"
535,2023-03-15 04:04:00,20.01,128.41,4.46,"Old","1","supratidal"
536,2023-03-15 04:19:00,20.01,128.35,4.46,"Old","1","supratidal"
537,2023-03-15 04:34:00,19.98,128.3,4.46,"Old","1","supratidal"
538,2023-03-15 04:49:00,19.98,128.29,4.46,"Old","1","supratidal"
539,2023-03-15 05:04:00,19.98,128.21,4.46,"Old","1","supratidal"
540,2023-03-15 05:19:00,19.98,128.18,4.46,"Old","1","supratidal"
541,2023-03-15 05:34:00,19.96,128.13,4.47,"Old","1","supratidal"
542,2023-03-15 05:49:00,19.96,128.1,4.47,"Old","1","supratidal"
543,2023-03-15 06:04:00,19.96,128.05,4.47,"Old","1","supratidal"
544,2023-03-15 06:19:00,19.96,127.99,4.47,"Old","1","supratidal"
545,2023-03-15 06:34:00,19.94,127.94,4.47,"Old","1","supratidal"
546,2023-03-15 06:49:00,19.94,127.91,4.47,"Old","1","supratidal"
547,2023-03-15 07:04:00,19.94,127.86,4.47,"Old","1","supratidal"
548,2023-03-15 07:19:00,19.91,127.83,4.47,"Old","1","supratidal"
549,2023-03-15 07:34:00,19.91,127.77,4.47,"Old","1","supratidal"
550,2023-03-15 07:49:00,19.91,127.74,4.47,"Old","1","supratidal"
551,2023-03-15 08:04:00,19.89,127.68,4.47,"Old","1","supratidal"
552,2023-03-15 08:19:00,19.89,127.63,4.47,"Old","1","supratidal"
553,2023-03-15 08:34:00,19.89,127.61,4.47,"Old","1","supratidal"
554,2023-03-15 08:49:00,19.89,127.55,4.48,"Old","1","supratidal"
555,2023-03-15 09:04:00,19.86,127.52,4.48,"Old","1","supratidal"
556,2023-03-15 09:19:00,19.86,127.49,4.48,"Old","1","supratidal"
557,2023-03-15 09:34:00,19.86,127.44,4.48,"Old","1","supratidal"
558,2023-03-15 09:49:00,19.86,127.36,4.48,"Old","1","supratidal"
559,2023-03-15 10:04:00,19.86,127.32,4.48,"Old","1","supratidal"
560,2023-03-15 10:19:00,19.86,127.29,4.48,"Old","1","supratidal"
561,2023-03-15 10:34:00,19.86,127.24,4.48,"Old","1","supratidal"
562,2023-03-15 10:49:00,19.86,127.19,4.48,"Old","1","supratidal"
563,2023-03-15 11:04:00,19.86,127.16,4.48,"Old","1","supratidal"
564,2023-03-15 11:19:00,19.84,127.08,4.48,"Old","1","supratidal"
565,2023-03-15 11:34:00,19.84,127.05,4.48,"Old","1","supratidal"
566,2023-03-15 11:49:00,19.84,127.02,4.48,"Old","1","supratidal"
567,2023-03-15 12:04:00,19.84,126.94,4.49,"Old","1","supratidal"
568,2023-03-15 12:19:00,19.82,126.93,4.49,"Old","1","supratidal"
569,2023-03-15 12:34:00,19.82,126.85,4.49,"Old","1","supratidal"
570,2023-03-15 12:49:00,19.82,126.85,4.49,"Old","1","supratidal"
571,2023-03-15 13:04:00,19.79,126.79,4.49,"Old","1","supratidal"
572,2023-03-15 13:19:00,19.79,126.75,4.49,"Old","1","supratidal"
573,2023-03-15 13:34:00,19.79,126.74,4.49,"Old","1","supratidal"
574,2023-03-15 13:49:00,19.79,126.68,4.49,"Old","1","supratidal"
575,2023-03-15 14:04:00,19.77,126.63,4.49,"Old","1","supratidal"
576,2023-03-15 14:19:00,19.77,126.6,4.49,"Old","1","supratidal"
577,2023-03-15 14:34:00,19.77,126.33,4.5,"Old","1","supratidal"
578,2023-03-15 14:49:00,19.75,126.08,4.5,"Old","1","supratidal"
579,2023-03-15 15:04:00,19.75,126.02,4.5,"Old","1","supratidal"
580,2023-03-15 15:19:00,19.75,126,4.5,"Old","1","supratidal"
581,2023-03-15 15:34:00,19.72,126.02,4.5,"Old","1","supratidal"
582,2023-03-15 15:49:00,19.72,125.97,4.5,"Old","1","supratidal"
583,2023-03-15 16:04:00,19.72,125.96,4.5,"Old","1","supratidal"
584,2023-03-15 16:19:00,19.7,125.91,4.5,"Old","1","supratidal"
585,2023-03-15 16:34:00,19.7,125.86,4.5,"Old","1","supratidal"
586,2023-03-15 16:49:00,19.7,125.86,4.5,"Old","1","supratidal"
587,2023-03-15 17:04:00,19.67,125.82,4.51,"Old","1","supratidal"
588,2023-03-15 17:19:00,19.67,125.79,4.51,"Old","1","supratidal"
589,2023-03-15 17:34:00,19.67,125.74,4.51,"Old","1","supratidal"
590,2023-03-15 17:49:00,19.65,125.72,4.51,"Old","1","supratidal"
591,2023-03-15 18:04:00,19.65,125.69,4.51,"Old","1","supratidal"
592,2023-03-15 18:19:00,19.65,125.64,4.51,"Old","1","supratidal"
593,2023-03-15 18:34:00,19.63,125.6,4.51,"Old","1","supratidal"
594,2023-03-15 18:49:00,19.63,125.55,4.51,"Old","1","supratidal"
595,2023-03-15 19:04:00,19.63,125.54,4.51,"Old","1","supratidal"
596,2023-03-15 19:19:00,19.6,125.47,4.51,"Old","1","supratidal"
597,2023-03-15 19:34:00,19.6,125.44,4.51,"Old","1","supratidal"
598,2023-03-15 19:49:00,19.6,125.39,4.51,"Old","1","supratidal"
599,2023-03-15 20:04:00,19.6,125.35,4.51,"Old","1","supratidal"
600,2023-03-15 20:19:00,19.58,125.3,4.51,"Old","1","supratidal"
601,2023-03-15 20:34:00,19.58,125.27,4.51,"Old","1","supratidal"
602,2023-03-15 20:49:00,19.58,125.24,4.52,"Old","1","supratidal"
603,2023-03-15 21:04:00,19.56,125.18,4.52,"Old","1","supratidal"
604,2023-03-15 21:19:00,19.56,125.13,4.52,"Old","1","supratidal"
605,2023-03-15 21:34:00,19.56,125.11,4.52,"Old","1","supratidal"
606,2023-03-15 21:49:00,19.53,125.05,4.52,"Old","1","supratidal"
607,2023-03-15 22:04:00,19.53,125,4.52,"Old","1","supratidal"
608,2023-03-15 22:19:00,19.53,124.97,4.52,"Old","1","supratidal"
609,2023-03-15 22:34:00,19.53,124.93,4.52,"Old","1","supratidal"
610,2023-03-15 22:49:00,19.51,124.88,4.52,"Old","1","supratidal"
611,2023-03-15 23:04:00,19.51,124.86,4.52,"Old","1","supratidal"
612,2023-03-15 23:19:00,19.51,124.82,4.52,"Old","1","supratidal"
613,2023-03-15 23:34:00,19.51,124.75,4.52,"Old","1","supratidal"
614,2023-03-15 23:49:00,19.48,124.71,4.52,"Old","1","supratidal"
615,2023-03-16 00:04:00,19.48,124.69,4.52,"Old","1","supratidal"
616,2023-03-16 00:19:00,19.48,124.63,4.53,"Old","1","supratidal"
617,2023-03-16 00:34:00,19.48,124.6,4.53,"Old","1","supratidal"
618,2023-03-16 00:49:00,19.46,124.55,4.53,"Old","1","supratidal"
619,2023-03-16 01:04:00,19.46,124.52,4.53,"Old","1","supratidal"
620,2023-03-16 01:19:00,19.46,124.47,4.53,"Old","1","supratidal"
621,2023-03-16 01:34:00,19.46,124.43,4.53,"Old","1","supratidal"
622,2023-03-16 01:49:00,19.44,124.38,4.53,"Old","1","supratidal"
623,2023-03-16 02:04:00,19.44,124.36,4.53,"Old","1","supratidal"
624,2023-03-16 02:19:00,19.44,124.32,4.53,"Old","1","supratidal"
625,2023-03-16 02:34:00,19.44,124.27,4.53,"Old","1","supratidal"
626,2023-03-16 02:49:00,19.44,124.24,4.53,"Old","1","supratidal"
627,2023-03-16 03:04:00,19.41,124.19,4.53,"Old","1","supratidal"
628,2023-03-16 03:19:00,19.41,124.11,4.53,"Old","1","supratidal"
629,2023-03-16 03:34:00,19.41,124.11,4.53,"Old","1","supratidal"
630,2023-03-16 03:49:00,19.41,124.07,4.54,"Old","1","supratidal"
631,2023-03-16 04:04:00,19.39,124.02,4.54,"Old","1","supratidal"
632,2023-03-16 04:19:00,19.39,123.97,4.54,"Old","1","supratidal"
633,2023-03-16 04:34:00,19.39,123.96,4.54,"Old","1","supratidal"
634,2023-03-16 04:49:00,19.39,123.89,4.54,"Old","1","supratidal"
635,2023-03-16 05:04:00,19.37,123.86,4.54,"Old","1","supratidal"
636,2023-03-16 05:19:00,19.37,123.82,4.54,"Old","1","supratidal"
637,2023-03-16 05:34:00,19.37,123.79,4.54,"Old","1","supratidal"
638,2023-03-16 05:49:00,19.37,123.72,4.54,"Old","1","supratidal"
639,2023-03-16 06:04:00,19.37,123.69,4.54,"Old","1","supratidal"
640,2023-03-16 06:19:00,19.34,123.64,4.54,"Old","1","supratidal"
641,2023-03-16 06:34:00,19.34,123.63,4.54,"Old","1","supratidal"
642,2023-03-16 06:49:00,19.34,123.58,4.54,"Old","1","supratidal"
643,2023-03-16 07:04:00,19.34,123.54,4.54,"Old","1","supratidal"
644,2023-03-16 07:19:00,19.34,123.47,4.55,"Old","1","supratidal"
645,2023-03-16 07:34:00,19.32,123.46,4.55,"Old","1","supratidal"
646,2023-03-16 07:49:00,19.32,123.44,4.55,"Old","1","supratidal"
647,2023-03-16 08:04:00,19.32,123.38,4.55,"Old","1","supratidal"
648,2023-03-16 08:19:00,19.32,123.35,4.55,"Old","1","supratidal"
649,2023-03-16 08:34:00,19.32,123.29,4.55,"Old","1","supratidal"
650,2023-03-16 08:49:00,19.29,123.27,4.55,"Old","1","supratidal"
651,2023-03-16 09:04:00,19.29,123.24,4.55,"Old","1","supratidal"
652,2023-03-16 09:19:00,19.29,123.16,4.55,"Old","1","supratidal"
653,2023-03-16 09:34:00,19.29,123.1,4.55,"Old","1","supratidal"
654,2023-03-16 09:49:00,19.27,123.08,4.55,"Old","1","supratidal"
655,2023-03-16 10:04:00,19.27,123.04,4.55,"Old","1","supratidal"
656,2023-03-16 10:19:00,19.27,122.99,4.55,"Old","1","supratidal"
657,2023-03-16 10:34:00,19.25,122.97,4.55,"Old","1","supratidal"
658,2023-03-16 10:49:00,19.25,122.96,4.55,"Old","1","supratidal"
659,2023-03-16 11:04:00,19.25,122.91,4.56,"Old","1","supratidal"
660,2023-03-16 11:19:00,19.25,122.88,4.56,"Old","1","supratidal"
661,2023-03-16 11:34:00,19.22,122.83,4.56,"Old","1","supratidal"
662,2023-03-16 11:49:00,19.22,122.82,4.56,"Old","1","supratidal"
663,2023-03-16 12:04:00,19.22,122.75,4.56,"Old","1","supratidal"
664,2023-03-16 12:19:00,19.22,122.71,4.56,"Old","1","supratidal"
665,2023-03-16 12:34:00,19.22,122.69,4.56,"Old","1","supratidal"
666,2023-03-16 12:49:00,19.2,122.64,4.56,"Old","1","supratidal"
667,2023-03-16 13:04:00,19.2,122.63,4.56,"Old","1","supratidal"
668,2023-03-16 13:19:00,19.2,122.58,4.56,"Old","1","supratidal"
669,2023-03-16 13:34:00,19.2,122.53,4.56,"Old","1","supratidal"
670,2023-03-16 13:49:00,19.17,122.53,4.56,"Old","1","supratidal"
671,2023-03-16 14:04:00,19.17,122.46,4.56,"Old","1","supratidal"
672,2023-03-16 14:19:00,19.17,122.44,4.56,"Old","1","supratidal"
673,2023-03-16 14:34:00,19.17,122.39,4.56,"Old","1","supratidal"
674,2023-03-16 14:49:00,19.17,122.35,4.57,"Old","1","supratidal"
675,2023-03-16 15:04:00,19.15,122.33,4.57,"Old","1","supratidal"
676,2023-03-16 15:19:00,19.15,122.27,4.57,"Old","1","supratidal"
677,2023-03-16 15:34:00,19.15,122.22,4.57,"Old","1","supratidal"
678,2023-03-16 15:49:00,19.15,122.19,4.57,"Old","1","supratidal"
679,2023-03-16 16:04:00,19.13,122.16,4.57,"Old","1","supratidal"
680,2023-03-16 16:19:00,19.13,122.13,4.57,"Old","1","supratidal"
681,2023-03-16 16:34:00,19.13,122.08,4.57,"Old","1","supratidal"
682,2023-03-16 16:49:00,19.1,122.02,4.57,"Old","1","supratidal"
683,2023-03-16 17:04:00,19.1,122.02,4.57,"Old","1","supratidal"
684,2023-03-16 17:19:00,19.1,121.96,4.57,"Old","1","supratidal"
685,2023-03-16 17:34:00,19.1,121.91,4.57,"Old","1","supratidal"
686,2023-03-16 17:49:00,19.1,121.89,4.57,"Old","1","supratidal"
687,2023-03-16 18:04:00,19.08,121.85,4.57,"Old","1","supratidal"
688,2023-03-16 18:19:00,19.08,121.8,4.57,"Old","1","supratidal"
689,2023-03-16 18:34:00,19.08,121.78,4.57,"Old","1","supratidal"
690,2023-03-16 18:49:00,19.08,121.72,4.58,"Old","1","supratidal"
691,2023-03-16 19:04:00,19.08,121.68,4.58,"Old","1","supratidal"
692,2023-03-16 19:19:00,19.06,121.66,4.58,"Old","1","supratidal"
693,2023-03-16 19:34:00,19.06,121.64,4.58,"Old","1","supratidal"
694,2023-03-16 19:49:00,19.06,121.57,4.58,"Old","1","supratidal"
695,2023-03-16 20:04:00,19.06,121.53,4.58,"Old","1","supratidal"
696,2023-03-16 20:19:00,19.06,121.52,4.58,"Old","1","supratidal"
697,2023-03-16 20:34:00,19.03,121.49,4.58,"Old","1","supratidal"
